Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Italy,ITA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Urban population growth (annual %),SP.URB.GROW,1.341371299,0.325701454,0.246127222,0.26299854,0.228197851,-0.730852392,-0.059658081,-0.084372346,0.108466677,0.135388553
Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,4.345,4.027,3.742,3.29,2.992,2.808,2.887,2.903,2.813,..
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.9966057,1.03412007,1.124981308,1.128440549,1.044248236,1.038947445,1.066323187,1.013280818,1.017598217,..
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,18.63601329,18.5854485,18.53488372,18.44186047,18.39534884,18.23255814,18.23255814,..,..,..
Japan,JPN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.9,99.8,99.9,99.9,99.9,99.9,99.8,..,..
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.564305918,9.268049646,9.166714407,9.063691208,8.76197885,8.478400575,8.03149587,..,..,..
Japan,JPN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,54.7,39.8,..,..,..,..,..,..,..,..
Japan,JPN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,343.0788861,339.3083278,344.6286919,349.9580345,348.3490922,360.5793973,390.5572572,388.3396969,383.1386105,376.9910453
Japan,JPN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7819.714636,..,..,..,..,..,..,..,..,..
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3470.763129,3428.557216,..,..,..,..,..,..,..,..
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.41865535,17.43675984,16.05796924,17.5914391,18.3149456,17.46352643,15.5285155,18.12547664,21.54172312,..
Japan,JPN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.42,1.45,1.44,1.43,1.42,1.36,1.33,1.3,1.26,..
Japan,JPN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,19752249424,5252218412,40954181469,18802251208,25289367858,39960544340,62584719398,35027163876,48004621741,19983856530
Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,249484,249440,249400,249350,249350,249350,249350,249350,..,..
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,4.89699E+12,4.44493E+12,5.00368E+12,4.93084E+12,5.04088E+12,5.11799E+12,5.05559E+12,5.03462E+12,4.25641E+12,4.21295E+12
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.296205514,1.560626697,0.753826746,1.675331752,0.643391023,-0.402169201,-4.147118899,2.559320239,0.954736938,1.923055531
Japan,JPN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,44440,39380,38460,38930,41800,41970,40940,43670,42550,39030
Japan,JPN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,41030,42510,42010,42980,43750,44350,43990,46680,49980,52640
Japan,JPN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5.65606E+12,5.00647E+12,4.88758E+12,4.94301E+12,5.30039E+12,5.31522E+12,5.16915E+12,5.4879E+12,5.32457E+12,4.85988E+12
Japan,JPN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.22159E+12,5.40445E+12,5.33842E+12,5.45693E+12,5.54845E+12,5.61619E+12,5.55484E+12,5.86668E+12,6.25402E+12,6.55425E+12
Japan,JPN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.03636199,25.16534788,24.83559732,25.21482698,25.64171431,25.78969613,25.24631897,25.71904735,26.58763885,..
Japan,JPN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,17.75127848,18.01897198,17.59211122,17.56550523,17.26924136,17.00016069,18.60103393,17.97597394,13.36995577,..
Japan,JPN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,96,96,97,97,96,98,95,98,..
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.01277922,17.99064852,15.25227761,16.83177447,18.2949862,17.75289168,15.79727763,18.64600665,25.30200902,..
Japan,JPN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.31362673,28.58371142,28.62994765,28.88242601,29.01400769,28.80408481,29.07340052,29.26286087,26.91643406,..
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.686294786,2.111298993,0.419944376,-0.074349504,-0.000237506,0.634803166,0.941449701,-0.190060625,0.333979877,3.752612323
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.58780488,83.79390244,83.98487805,84.0997561,84.21097561,84.35634146,84.56,84.44560976,83.99634146,..
Japan,JPN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.68026785,28.64022185,25.03718451,27.79294666,29.49149202,27.8726595,25.25481168,30.29042435,38.62432675,35.67409361
Japan,JPN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.957800922,0.947283519,0.929516816,0.913229492,0.962497357,0.992231466,1.017829556,1.018297377,1.077734437,..
Japan,JPN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,123.8316866,126.1756831,131.3864746,136.4176676,142.4668807,148.2722187,155.7389638,160.8817412,167.5231573,..
Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.8,2.8,2.7,2.6,2.5,2.5,2.4,2.3,2.3,..
Japan,JPN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,87.61014825,100,108.5423399,102.9912176,97.09063519,98.66061211,106.4923354,94.92279776,..,..
Japan,JPN,Net migration,SM.POP.NETM,139401,150215,156993,164070,177470,183953,87584,87584,99994,99994
Japan,JPN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3733912542,3325097903,3830448522,4443028775,4369453719,4388723266,4887784631,5293894065,5407997507,4687179766
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,349.1796982,348.8093278,348.6310014,348.345679,347.9039781,347.4156379,346.3950617,344.8054678,..,..
Japan,JPN,Population growth (annual %),SP.POP.GROW,-0.132694222,-0.106124994,-0.051137415,-0.081874296,-0.126880068,-0.140464978,-0.294194618,-0.459952416,-0.443851919,-0.487370782
Japan,JPN,"Population, total",SP.POP.TOTL,127276000,127141000,127076000,126972000,126811000,126633000,126261000,125681593,125124989,124516650
Japan,JPN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,12.37760957,12.45259811,12.09141814,12.62845953,12.89545786,12.64420764,13.36361693,14.2971207,15.25852401,..
Japan,JPN,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.4152832,102.4191132,102.2169113,102.2548294,102.0999069,102.6522827,102.7368317,102.2183228,..,..
Japan,JPN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.005380034,1.004559994,1.005270004,1.004529953,1.003450036,1.003409982,..,..,..,..
Japan,JPN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.8139801,102.2004166,101.1679993,101.8828888,102.425148,102.6700668,102.8448029,102.1553802,..,..
Japan,JPN,Surface area (sq. km),AG.SRF.TOTL.K2,377962,377971,377970,377970,377974,377974,377974,377974,..,..
Japan,JPN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.36180613,11.28432252,10.98495383,11.47622466,11.70348136,11.42940771,12.31570769,13.30827111,14.06535276,..
Japan,JPN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,2.091836213,10.02628871,10.02628871,10.02628807,10.02620204,15.23544238,15.23544238,..
Japan,JPN,Time required to start a business (days),IC.REG.DURS,11.2,11.2,11.2,11.2,11.2,11.2,..,..,..,..
Japan,JPN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Urban population growth (annual %),SP.URB.GROW,-0.047229106,-0.021827026,0.031996198,0.003375441,-0.038428078,-0.051001491,-0.202631223,-0.36738454,-0.348106762,-0.391718018
"Korea, Rep.",KOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,3.174,2.987,2.838,2.473,2.363,2.387,2.371,2.211,2.108,..
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.05667705,2.003907793,1.859034883,1.850756295,1.746403394,1.667930979,1.765720481,1.855664255,1.641647168,1.595605728
"Korea, Rep.",KOR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,..,..,..
"Korea, Rep.",KOR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,100,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.58871562,11.91468649,12.0162046,12.19149342,12.21645617,11.82528359,10.99002958,..,..,..
"Korea, Rep.",KOR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,79.6,..,..,82.3,..,..,..,..,..
"Korea, Rep.",KOR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,10496.51367,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5289.275832,5413.347857,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.83142087,42.98956153,40.13265091,40.93420694,41.71329084,39.27586107,36.35959055,41.8772295,48.27176422,43.99566987
"Korea, Rep.",KOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.205,1.239,1.172,1.052,0.977,0.918,0.837,0.808,0.778,..
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9273600000,4104100000,12104300000,17912900000,12182600000,9634300000,8764900000,22060400000,25044700000,15178400000
"Korea, Rep.",KOR,Forest area (sq. km),AG.LND.FRST.K2,63470,63370,63250,63170,63070,62970,62870,62770,..,..
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1.48449E+12,1.46604E+12,1.49968E+12,1.62307E+12,1.72537E+12,1.65142E+12,1.64431E+12,1.81843E+12,1.67392E+12,1.71279E+12
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.709415359,4.304734819,2.612672192,1.356733243
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,28160,28720,29330,30290,32740,33830,33040,35180,36160,35490
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,35500,38020,39720,41120,43220,44240,45540,49120,52380,55040
"Korea, Rep.",KOR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.42896E+12,1.46514E+12,1.50202E+12,1.55572E+12,1.68893E+12,1.75099E+12,1.7127E+12,1.82129E+12,1.86833E+12,1.83548E+12
"Korea, Rep.",KOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.80128E+12,1.93964E+12,2.03438E+12,2.11223E+12,2.22939E+12,2.29026E+12,2.36046E+12,2.54282E+12,2.70662E+12,2.84625E+12
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.79047863,29.52928082,30.1426786,32.28806347,31.48718418,31.49493367,31.88458527,32.32719378,33.18135629,32.12927398
"Korea, Rep.",KOR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,30.05823381,31.21077647,30.52376898,32.54563349,36.3907065,32.40443458,35.79033783,36.18996419,16.97591961,..
"Korea, Rep.",KOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,98,98,97,98,98,98,98,97,..
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.78302103,36.14293286,33.47115855,36.18671087,37.27557467,36.4812779,32.67445454,38.32222742,48.26464507,43.94400932
"Korea, Rep.",KOR,Income share held by lowest 20%,SI.DST.FRST.20,7.6,..,6.7,6.7,7.1,7.4,7.6,7.5,..,..
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.09167237,34.14993567,34.29779968,34.76630854,34.04580231,32.67914892,32.5381602,32.4320155,31.72630126,31.59416497
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.906896751,3.185595967,1.986038505,2.222781382,0.482948983,-0.839325308,1.563746857,2.762931941,1.275522574,2.064073962
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,83.42682927,83.52682927,82.6804878,..
"Korea, Rep.",KOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,74.00899236,65.70466692,60.12076615,64.82587245,66.0762439,63.3136418,59.60733146,69.2625804,84.52960408,74.4280312
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.529935781,2.494981365,2.459577881,2.421489001,2.496843708,2.671299078,2.803321767,2.80900612,2.717745696,..
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,113.3160079,115.5716703,119.46123,123.581176,128.4051056,132.9873505,136.0094467,140.5658819,148.5880603,..
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.6,3.5,3.4,3.3,3.2,3.1,3,2.9,2.8,..
"Korea, Rep.",KOR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,89.31725007,100,100.997426,100.6376925,95.43657922,91.49457802,94.95245062,92.30171744,..,..
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,296280,266322,102075,112523,118642,110799,0,43440,29998,29998
"Korea, Rep.",KOR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6573500000,6463900000,6523600000,6526400000,7125100000,7166100000,7434800000,7742300000,7814500000,7653000000
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,520.8524992,523.5255477,525.3700725,526.7348067,528.9690115,530.3772746,531.1090061,530.4256045,..,..
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.628149861,0.527288497,0.396851823,0.280968018,0.433519028,0.347874969,0.137869266,-0.128757315,-0.187486567,0.077477253
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,50746659,51014947,51217803,51361911,51585058,51764822,51836239,51769539,51672569,51712619
"Korea, Rep.",KOR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.2,..,0.2,0.2,0.2,0,0,0,..,..
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.9,..,..,0.9,..,..,0.3,..,..,..
"Korea, Rep.",KOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.22702026,100.5217438,103.8022079,97.8568573,96.76255035,99.90557861,101.2015686,98.47619629,96.05473328,..
"Korea, Rep.",KOR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,24.98844436,24.81399026,25.75718742,26.18468005,27.44892328,27.88016163,27.90250205,29.93376681,32.00416444,..
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.45681,100.062088,99.71601105,98.62471008,98.6656723,99.63881683,99.21790314,98.67578125,99.03336334,..
"Korea, Rep.",KOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.996720016,0.995540023,0.994819999,0.995310009,0.995530009,0.996420026,0.996420026,..,..,..
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.58067322,98.59319305,98.71795654,99.10558319,99.31865692,98.38130188,97.08882141,98.09515381,97.91619873,..
"Korea, Rep.",KOR,Surface area (sq. km),AG.SRF.TOTL.K2,100280,100295,100339,100360,100380,100400,100410,100430,..,..
"Korea, Rep.",KOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.24116166,13.15814434,13.98195298,14.49381853,15.53638373,15.19956653,14.86125767,16.73473394,18.44457967,..
"Korea, Rep.",KOR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,3.885269528,3.990245738,3.990245738,5.546051951,5.809074998,5.861935131,5.861935131,..
"Korea, Rep.",KOR,Time required to start a business (days),IC.REG.DURS,8,8,8,8,8,8,..,..,..,..
"Korea, Rep.",KOR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Urban population growth (annual %),SP.URB.GROW,0.540070703,0.437904533,0.308612806,0.20860462,0.379518534,0.312269898,0.118218403,-0.12875936,-0.171518358,0.113085224
Mexico,MEX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,72.893,67.585,64.845,63.587,61.293,58.391,57.865,54.369,53.693,..
Mexico,MEX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.027136517,3.085186344,3.246289078,3.297511776,3.296959452,3.312218055,3.711918223,3.791926276,3.905159052,3.96265623
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,20.76528117,20.94376528,21.16797066,21.47677262,21.72127139,21.84621027,21.89437653,..,..,..
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,95.6,97.7,98,96.6,..,..,..,..,..,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.892355248,3.925368326,3.920323024,3.862759412,3.587489305,3.612165141,3.040766375,..,..,..
Mexico,MEX,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,72.3,66.9,..,..,73.1,..,..,..,..,..
Mexico,MEX,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,47.25609853,50.68611763,53.05049148,53.3342277,52.94324505,56.67568311,61.61557248,60.67723517,58.97664138,58.78255773
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2186.375822,..,..,..,..,..,..,..,..,..
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1582.906623,1559.118998,..,..,..,..,..,..,..,..
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.4629922,34.16277269,36.81567725,37.51408862,39.04393044,38.4970333,39.24343244,40.67732036,42.76103074,36.20345662
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5.36185E+11,5.30515E+11,5.44792E+11,5.78642E+11,6.05852E+11,6.09312E+11,6.02686E+11,5.94284E+11,6.00423E+11,..
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.211,2.137,2.086,2.041,1.996,1.916,1.905,1.822,1.803,..
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,28438268888,36249939587,38899502234,33114137975,37857187751,29946319405,31523637241,35405477256,39107806916,30195945449
Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,664533.9,663309.1,662031.5,660753.8,659476.1,658198.5,656920.8,655643.167,..,..
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1.36451E+12,1.21329E+12,1.11223E+12,1.19072E+12,1.2563E+12,1.30521E+12,1.12083E+12,1.31307E+12,1.46332E+12,1.78889E+12
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.503763503,2.702323426,1.772493238,1.871728533,1.972082094,-0.251335755,-8.624555731,5.739208338,3.948999999,3.228736756
Mexico,MEX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11050,10660,9800,9310,9610,9930,8960,9920,10810,12100
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18530,18740,19700,20060,20470,20500,18850,20590,23310,24970
Mexico,MEX,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.31193E+12,1.28051E+12,1.19038E+12,1.14331E+12,1.19116E+12,1.24185E+12,1.12932E+12,1.25669E+12,1.37855E+12,1.55434E+12
Mexico,MEX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.20082E+12,2.2513E+12,2.39357E+12,2.46426E+12,2.53889E+12,2.56444E+12,2.37509E+12,2.60864E+12,2.97206E+12,3.20746E+12
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.29327598,23.73612974,24.34339234,23.89235071,23.47749306,22.11935088,20.20695097,21.6167459,22.70474131,24.75928672
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,20.19739103,19.5702756,20.63766375,21.16605035,20.88855294,20.40583358,21.50524939,19.79848921,19.34176135,..
Mexico,MEX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,96,76,97,73,92,99,86,..
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.63541684,36.25020199,38.87462616,39.43803742,41.16873121,38.89936398,37.62682989,42.61338233,45.68744533,37.91918235
Mexico,MEX,Income share held by lowest 20%,SI.DST.FRST.20,4.7,..,5,..,5.2,..,5.3,..,5.6,..
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.91755411,30.84025359,30.61679139,31.95868467,32.04386545,31.7765006,30.95199504,32.07246049,33.27033991,31.7515055
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.368368913,3.225428927,6.077587823,6.56759493,5.204499979,4.259440061,4.818963687,4.536692545,6.442142222,4.48808673
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.797,74.682,74.412,74.138,74.015,74.202,70.133,70.213,74.832,..
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,59.2516253,64.7684483,69.3622339,70.68084494,73.83171734,71.07830868,72.30777688,77.48285947,82.28246727,67.89071202
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.513829957,0.466676122,0.495064414,0.436510296,0.477494205,0.523424227,0.737796051,0.682059196,0.606752933,..
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,88.37316756,89.62827659,91.94482417,93.07232465,96.89668563,97.561569,97.53972081,99.81384101,100.2881985,..
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.8,16.2,15.7,15.2,14.7,14.2,13.7,13.3,12.8,..
Mexico,MEX,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,115.6566092,100,93.92888337,98.1160864,100.4576826,101.3974375,96.84205339,96.78760023,..,..
Mexico,MEX,Net migration,SM.POP.NETM,-100413,-82173,33094,-12438,-99430,-47764,-9949,-52649,-51399,-50239
Mexico,MEX,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,814890014.6,321070007.3,809340026.9,754609985.4,549210022,525039978,793989990.2,563659973.1,495480011,..
Mexico,MEX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,25556643773,26824907167,29328819630,32922876924,36526305945,39833517538,43977653965,55067029560,61457717975,66238949308
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,61.08999048,61.80709226,62.51149515,63.190544,63.79477919,64.34595077,64.81560843,65.17921654,..,..
Mexico,MEX,Population growth (annual %),SP.POP.GROW,1.241466716,1.16700885,1.133234288,1.080420738,0.951668644,0.86026509,0.727243816,0.559420832,0.628607803,0.743434542
Mexico,MEX,"Population, total",SP.POP.TOTL,118755887,120149897,121519221,122839258,124013861,125085311,125998302,126705138,127504125,128455567
Mexico,MEX,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,4,..,2.3,..,1.9,..,2.1,..,1.2,..
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,43.6,..,41.9,..,43.9,..,36.3,..
Mexico,MEX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,..
Mexico,MEX,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,3.9,4.2,..,..,4.7,4.6,4.2,4.2,..
Mexico,MEX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,111.5398865,105.9928436,104.702179,104.3248596,102.3691177,102.4726563,102.5977173,102.8201981,102.2392731,..
Mexico,MEX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,15.48482016,16.14575384,16.99125346,17.24798347,16.08916727,16.1424006,16.06389541,15.96343541,16.8536322,..
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.573143,106.9634323,106.3912201,105.7976074,105.1881638,105.0950394,104.5177307,103.3588104,102.0047836,..
Mexico,MEX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.022830009,1.029829979,1.036380053,1.03918004,1.046270013,1.051910043,1.054100037,..,..,..
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.31968689,100.9822693,102.8713684,105.1101837,105.964653,105.5156097,102.581543,98.32025146,98.35765839,..
